HOMEODDS,HOMEPREDICTION,AWAYODDS,AWAYPREDICTION,RESULT,MONTH,DAY,HOMETEAM,AWAYTEAM
1.26,1.0,4.08,3.6755914e-11,1.0,03,28,NYY,BAL
1.8,7.7765864e-14,2.09,1.0,0.0,03,28,WSN,NYM
1.85,0.9999999,2.01,7.302272e-08,1.0,03,28,MIL,STL
1.54,1.0,2.61,1.0196568e-08,1.0,03,28,PHI,ATL
1.68,3.107136e-11,2.27,1.0,0.0,03,28,TOR,DET
1.59,1.0,2.46,1.4645746e-08,1.0,03,28,LAD,ARI
2.14,2.077852e-15,1.75,1.0,0.0,03,28,TBD,HOU
1.98,8.8194833e-16,1.88,1.0,0.0,03,28,TEX,CHC
1.96,0.8010192,1.89,0.19898082,1.0,03,28,OAK,ANA
1.87,0.9999999,1.99,9.682947e-08,1.0,03,28,CIN,PIT
2.19,4.2680232e-19,1.73,1.0,0.0,03,28,FLA,COL
1.85,0.99999964,2.02,3.6119792e-07,1.0,03,28,MIN,CLE
1.75,0.9999999,2.14,8.5529e-08,1.0,03,28,SDP,SFG
1.83,0.9999999,2.04,6.192891e-08,1.0,03,28,KCR,CHW
2.77,0.6541681,1.48,0.34583187,1.0,03,28,SEA,BOS
1.8,0.79656154,2.07,0.20343848,1.0,03,30,TOR,DET
2.42,0.2623602,1.61,0.7376398,1.0,03,30,FLA,COL
2.23,0.67940843,1.7,0.3205916,1.0,03,30,TBD,HOU
1.97,0.7736719,1.9,0.2263281,1.0,03,30,MIL,STL
1.25,0.49144903,4.26,0.508551,0.0,03,31,NYY,BAL
1.76,0.6010909,2.13,0.3989091,0.0,03,31,TOR,DET
2.12,0.4830807,1.77,0.5169194,1.0,03,31,FLA,COL
2.02,0.8352462,1.85,0.16475381,1.0,03,31,TBD,HOU
1.83,0.38219577,2.04,0.6178042,1.0,03,31,WSN,NYM
1.74,0.8735517,2.18,0.12644827,1.0,03,31,MIL,STL
2.06,0.68795645,1.82,0.31204352,1.0,03,31,MIN,CLE
1.74,0.75095814,2.16,0.2490419,0.0,03,31,KCR,CHW
2.41,0.6784003,1.62,0.32159972,1.0,03,31,TEX,CHC
1.94,0.69461477,1.92,0.30538523,1.0,03,31,OAK,ANA
1.57,0.97129065,2.52,0.028709399,1.0,03,31,LAD,ARI
1.62,0.91273254,2.39,0.0872675,1.0,03,31,SDP,SFG
2.21,0.64138746,1.72,0.3586125,1.0,03,31,SEA,BOS
1.69,0.9999999,2.26,7.11355e-08,1.0,03,31,PHI,ATL
1.8,0.5037757,2.09,0.49622428,0.0,04,01,PIT,STL
1.62,0.99644333,2.4,0.0035567214,1.0,04,01,CLE,CHW
1.45,0.68498063,2.87,0.31501934,1.0,04,01,NYY,DET
1.98,0.47216073,1.88,0.5278393,0.0,04,01,CIN,MIL
1.9,0.9998135,1.96,0.00018657644,1.0,04,01,ATL,CHC
1.55,0.39321813,2.55,0.6067819,0.0,04,01,TOR,BAL
2.15,0.25842327,1.75,0.74157673,0.0,04,01,FLA,NYM
1.67,0.82409483,2.3,0.17590518,1.0,04,01,TBD,COL
1.45,0.617016,2.9,0.38298395,0.0,04,02,NYY,DET
2.0,0.37136552,1.87,0.6286345,0.0,04,02,CIN,MIL
1.54,0.6113719,2.58,0.38862807,0.0,04,02,WSN,PHI
1.56,0.36868933,2.55,0.63131064,0.0,04,02,TOR,BAL
2.23,0.056362815,1.7,0.9436372,0.0,04,02,FLA,NYM
1.57,0.96960896,2.51,0.030391062,1.0,04,02,TBD,COL
2.52,0.52979946,1.57,0.4702006,1.0,04,02,TEX,HOU
2.21,0.5781057,1.72,0.42189428,1.0,04,02,OAK,BOS
1.49,0.80090725,2.72,0.1990928,1.0,04,02,LAD,SFG
1.57,0.29911873,2.52,0.70088124,0.0,04,02,SDP,ARI
1.92,0.7999309,1.95,0.20006911,1.0,04,02,SEA,ANA
1.79,0.35921264,2.11,0.6407874,0.0,04,03,CIN,MIL
2.19,0.6031188,1.72,0.39688122,1.0,04,03,WSN,PHI
1.52,0.72548175,2.65,0.2745183,0.0,04,03,CLE,CHW
1.78,0.3025404,2.1,0.6974596,0.0,04,03,TBD,COL
2.29,0.36329442,1.67,0.63670564,0.0,04,03,KCR,MIN
1.83,0.5925717,2.05,0.40742835,1.0,04,03,SDP,ARI
1.55,0.392997,2.57,0.60700303,0.0,04,03,NYY,DET
1.65,0.44040316,2.32,0.5595969,1.0,04,03,TOR,BAL
2.79,1.5199102e-08,1.48,1.0,0.0,04,03,FLA,NYM
1.74,0.9996326,2.16,0.00036744436,1.0,04,03,ATL,CHC
1.92,0.391817,1.94,0.608183,0.0,04,03,PIT,STL
2.93,0.47322536,1.44,0.52677464,1.0,04,03,TEX,HOU
2.49,0.32164302,1.58,0.67835695,0.0,04,03,OAK,BOS
1.62,0.86493146,2.41,0.13506852,1.0,04,03,LAD,SFG
1.96,0.5308784,1.9,0.46912158,1.0,04,04,DET,KCR
1.75,0.019038869,2.15,0.98096114,0.0,04,04,NYM,WSN
2.9,0.006225138,1.45,0.9937749,0.0,04,04,BAL,NYY
2.23,0.4773906,1.7,0.5226094,1.0,04,04,OAK,BOS
1.49,0.70314664,2.73,0.29685342,1.0,04,04,CLE,TOR
1.94,0.4005455,1.92,0.5994545,1.0,04,04,PIT,CIN
1.82,0.99930453,2.06,0.00069540663,1.0,04,04,ATL,CHC
2.1,0.5817828,1.78,0.41821712,1.0,04,05,CHW,SEA
2.16,0.16882038,1.74,0.8311796,0.0,04,05,COL,LAD
1.53,0.55930567,2.61,0.44069433,0.0,04,05,STL,SDP
2.04,0.5227687,1.83,0.47723126,0.0,04,05,SFG,TBD
1.62,0.7074763,2.38,0.2925237,1.0,04,05,PHI,MIN
1.71,0.52632684,2.21,0.4736732,1.0,04,05,PIT,CIN
2.12,0.62443733,1.77,0.37556267,1.0,04,05,ARI,BOS
1.69,0.72668195,2.25,0.27331802,1.0,04,05,CLE,TOR
1.59,0.8035193,2.45,0.19648072,1.0,04,05,ATL,FLA
1.62,0.7426001,2.4,0.25739995,1.0,04,05,ANA,TEX
1.77,0.6263941,2.11,0.37360594,1.0,04,06,DET,KCR
2.15,0.29861036,1.75,0.7013897,1.0,04,06,NYM,WSN
1.85,0.6274069,2.01,0.3725931,1.0,04,06,PIT,CIN
1.64,0.59048,2.35,0.40951997,0.0,04,06,PHI,MIN
1.94,0.22947387,1.91,0.7705262,0.0,04,06,CHW,SEA
1.82,0.45245486,2.06,0.54754514,0.0,04,06,STL,SDP
1.85,0.7789418,2.01,0.2210582,1.0,04,06,ANA,TEX
2.15,0.6313503,1.76,0.3686497,1.0,04,06,SFG,TBD
1.49,0.77328783,2.74,0.22671211,1.0,04,06,CLE,TOR
2.59,0.0003743148,1.54,0.9996257,0.0,04,06,BAL,NYY
1.59,0.72674847,2.44,0.2732516,1.0,04,06,HOU,OAK
1.77,0.4931639,2.13,0.50683606,0.0,04,06,MIL,CHC
1.56,0.6492172,2.53,0.35078284,0.0,04,06,ATL,FLA
2.58,0.00040859994,1.54,0.9995914,0.0,04,07,BAL,NYY
1.74,0.67248005,2.16,0.32751998,1.0,04,07,PHI,MIN
1.58,0.7757977,2.49,0.2242022,1.0,04,07,CLE,TOR
1.97,0.65082586,1.89,0.34917414,1.0,04,07,DET,KCR
2.16,0.05240009,1.75,0.9475999,0.0,04,07,NYM,WSN
1.58,0.7696426,2.48,0.23035741,1.0,04,07,ATL,FLA
1.64,0.6198837,2.34,0.38011628,1.0,04,07,PIT,CIN
1.86,0.38589537,2.0,0.61410457,0.0,04,07,CHW,SEA
1.53,0.7728886,2.62,0.22711146,1.0,04,07,HOU,OAK
1.91,0.7017301,1.95,0.29826996,1.0,04,07,MIL,CHC
1.82,0.5749729,2.05,0.42502704,1.0,04,07,STL,SDP
2.03,0.5094082,1.84,0.49059176,0.0,04,07,SFG,TBD
1.79,0.80310756,2.08,0.19689238,1.0,04,07,ANA,TEX
2.17,0.6019794,1.74,0.39802065,0.0,04,07,ARI,BOS
2.05,0.36542735,1.81,0.6345726,0.0,04,07,COL,LAD
2.49,0.39689282,1.58,0.60310715,0.0,04,08,CHW,TBD
1.74,0.7157436,2.18,0.2842564,1.0,04,08,CHC,PIT
1.65,0.63466746,2.33,0.36533254,1.0,04,08,HOU,NYY
2.38,0.32921818,1.63,0.67078185,1.0,04,08,BAL,OAK
1.68,0.6798048,2.28,0.3201952,1.0,04,08,PHI,WSN
1.9,0.57157,1.6,0.42843005,1.0,04,08,STL,LAD
2.21,0.40118185,1.71,0.5988182,0.0,04,09,DET,CLE
1.36,0.6557151,3.27,0.34428486,0.0,04,09,BOS,TOR
2.48,0.4124281,1.58,0.5875719,0.0,04,09,CHW,TBD
1.52,0.6191683,2.64,0.3808317,1.0,04,09,CIN,FLA
2.57,0.065069646,1.55,0.9349303,0.0,04,09,BAL,OAK
1.69,0.48793456,2.25,0.5120655,0.0,04,09,PHI,WSN
1.39,0.41390526,3.19,0.5860947,0.0,04,09,NYM,MIN
2.04,0.5870763,1.84,0.4129237,1.0,04,09,STL,LAD
1.95,0.3701373,1.91,0.62986267,0.0,04,09,KCR,SEA
1.87,0.62157124,2.0,0.37842876,0.0,04,09,COL,ATL
1.76,0.57649493,2.14,0.42350507,1.0,04,09,SFG,SDP
1.93,0.6842757,1.92,0.31572437,1.0,04,09,ANA,MIL
2.29,0.4419819,1.67,0.5580181,1.0,04,10,DET,CLE
2.49,0.41375512,1.58,0.5862449,0.0,04,10,CHW,TBD
2.16,0.54296434,1.74,0.45703563,0.0,04,10,SFG,SDP
1.63,0.45307672,2.37,0.5469232,1.0,04,10,CIN,FLA
2.6,0.2433166,1.54,0.7566834,0.0,04,10,BAL,OAK
1.61,0.5269393,2.4,0.4730607,0.0,04,10,PHI,WSN
1.53,0.44519237,2.63,0.5548077,1.0,04,10,NYM,MIN
1.5,0.63548136,2.7,0.3645186,1.0,04,10,HOU,NYY
1.96,0.6499109,1.91,0.35008916,1.0,04,10,STL,LAD
1.88,0.37906662,1.97,0.6209333,0.0,04,10,KCR,SEA
1.69,0.6015487,2.26,0.3984513,0.0,04,10,ARI,TEX
2.2,0.6497969,1.72,0.35020307,1.0,04,10,ANA,MIL
2.35,0.28247163,1.64,0.7175284,0.0,04,11,BAL,OAK
1.58,0.49566764,2.47,0.50433236,1.0,04,11,CIN,FLA
2.19,0.29004595,1.73,0.709954,0.0,04,11,DET,CLE
2.36,0.38036773,1.64,0.6196323,0.0,04,11,KCR,SEA
2.19,0.50973964,1.73,0.49026036,1.0,04,11,STL,LAD
1.54,0.74427533,2.6,0.25572464,1.0,04,11,BOS,TOR
1.76,0.5387659,2.13,0.46123403,0.0,04,11,ATL,NYM
1.58,0.7386972,2.49,0.2613028,1.0,04,11,CHC,PIT
1.77,0.8775024,2.49,0.12249759,1.0,04,12,CHC,ANA
1.49,0.53102124,2.74,0.46897882,0.0,04,12,NYY,CHW
1.53,0.42646146,2.1,0.57353854,0.0,04,12,WSN,PIT
2.31,0.46180943,1.66,0.5381906,0.0,04,12,TOR,TBD
1.38,0.68721867,3.18,0.31278133,1.0,04,12,BOS,BAL
2.42,0.3837784,1.61,0.6162216,0.0,04,12,FLA,PHI
1.87,0.45708644,1.99,0.5429136,0.0,04,12,ATL,NYM
1.85,0.47243154,2.02,0.5275684,0.0,04,12,ARI,SDP
1.96,0.58951867,1.9,0.41048136,1.0,04,12,SFG,COL
1.36,0.62089366,3.33,0.37910634,0.0,04,13,BOS,BAL
1.6,0.5725918,2.44,0.42740828,1.0,04,13,NYY,CHW
1.47,0.65653384,2.8,0.34346616,1.0,04,13,MIN,DET
1.48,0.7820427,2.75,0.21795735,0.0,04,13,CHC,ANA
2.77,0.53047234,1.48,0.4695277,1.0,04,13,TOR,TBD
1.7,0.5422284,2.22,0.4577717,1.0,04,13,SFG,COL
1.81,0.5872087,2.07,0.4127913,1.0,04,13,WSN,PIT
2.39,0.459611,1.61,0.540389,1.0,04,13,FLA,PHI
2.0,0.27386817,1.87,0.7261318,1.0,04,13,CIN,STL
2.35,0.629027,1.64,0.370973,1.0,04,13,KCR,CLE
1.65,0.56897426,2.25,0.4310257,1.0,04,13,ATL,NYM
2.04,0.5009876,1.83,0.49901247,0.0,04,13,ARI,SDP
1.61,0.3703729,2.4,0.62962717,0.0,04,13,LAD,MIL
2.27,0.46812418,1.69,0.53187585,0.0,04,13,SEA,HOU
1.38,0.72028553,3.17,0.27971452,1.0,04,14,BOS,BAL
1.5,0.4760566,2.7,0.5239434,0.0,04,14,NYY,CHW
2.16,0.46857682,1.74,0.53142315,0.0,04,14,TOR,TBD
2.31,0.38903257,1.66,0.6109674,0.0,04,14,FLA,PHI
1.55,0.5409929,2.57,0.45900708,0.0,04,14,WSN,PIT
1.41,0.73560685,3.04,0.26439315,1.0,04,14,MIN,DET
2.19,0.6057151,1.72,0.39428484,1.0,04,14,KCR,CLE
2.28,0.65660644,1.67,0.3433936,1.0,04,14,TEX,OAK
2.06,0.15309335,1.82,0.84690666,0.0,04,14,CIN,STL
1.96,0.3254878,1.9,0.67451227,0.0,04,14,SFG,COL
1.88,0.57353413,1.98,0.42646584,1.0,04,14,ARI,SDP
1.67,0.5956419,2.29,0.4043581,1.0,04,14,LAD,MIL
2.7,0.49099123,1.51,0.50900877,0.0,04,14,SEA,HOU
2.38,0.51397926,1.62,0.48602074,1.0,04,14,ATL,NYM
1.38,0.59088326,3.23,0.40911666,0.0,04,15,BOS,BAL
1.85,0.46846983,2.02,0.53153026,0.0,04,15,PHI,NYM
2.17,0.48212495,1.74,0.517875,0.0,04,15,FLA,CHC
1.73,0.62076324,2.18,0.37923673,1.0,04,15,MIL,STL
1.78,0.5132146,2.11,0.48678547,0.0,04,15,MIN,TOR
1.92,0.5384725,1.94,0.46152753,1.0,04,16,NYY,BOS
1.93,0.5349288,1.93,0.46507123,0.0,04,16,DET,PIT
1.84,0.50358576,2.02,0.49641427,1.0,04,16,PHI,NYM
1.56,0.55252004,2.56,0.44748002,0.0,04,16,WSN,SFG
2.2,0.48219085,1.73,0.51780915,0.0,04,16,FLA,CHC
1.4,0.5536088,3.11,0.44639122,1.0,04,16,TBD,BAL
1.71,0.6803435,2.2,0.31965655,0.0,04,16,ATL,ARI
1.82,0.60844916,2.06,0.3915508,1.0,04,16,MIL,STL
1.65,0.56164104,2.32,0.43835896,0.0,04,16,MIN,TOR
2.07,0.80972016,1.8,0.19027984,1.0,04,16,TEX,ANA
1.84,0.5197524,2.02,0.4802476,1.0,04,16,CHW,KCR
1.61,0.40256095,2.41,0.59743905,0.0,04,16,SDP,COL
1.54,0.7789201,2.6,0.22107989,1.0,04,16,LAD,CIN
1.98,0.5023025,1.88,0.4976975,0.0,04,16,SEA,CLE
1.88,0.50647503,1.98,0.493525,1.0,04,17,PHI,NYM
1.74,0.54536515,2.17,0.4546349,0.0,04,17,MIL,STL
1.84,0.31183904,2.02,0.68816096,0.0,04,17,CHW,KCR
1.56,0.81227607,2.53,0.18772393,1.0,04,17,LAD,CIN
1.84,0.622477,2.03,0.37752303,1.0,04,17,NYY,BOS
1.96,0.45792723,1.9,0.5420727,0.0,04,17,DET,PIT
2.13,0.45790103,1.76,0.542099,0.0,04,17,SEA,CLE
1.67,0.5660274,2.31,0.43397254,1.0,04,17,WSN,SFG
2.42,0.44948786,1.61,0.55051214,0.0,04,17,FLA,CHC
1.39,0.5304116,3.14,0.4695884,1.0,04,17,TBD,BAL
1.57,0.6438387,2.52,0.35616133,0.0,04,17,ATL,ARI
1.6,0.6447712,2.43,0.3552287,1.0,04,17,MIN,TOR
1.83,0.8329599,2.03,0.16704011,1.0,04,17,TEX,ANA
2.32,0.70459116,1.65,0.29540882,1.0,04,17,OAK,HOU
1.58,0.56897074,2.48,0.4310293,0.0,04,18,ATL,ARI
1.5,0.6183444,2.71,0.38165557,1.0,04,18,WSN,SFG
1.91,0.507955,1.94,0.49204502,1.0,04,18,DET,CHW
1.55,0.5268894,2.57,0.47311062,0.0,04,18,MIN,TOR
1.48,0.550225,2.77,0.44977498,0.0,04,18,NYY,KCR
1.38,0.48352215,3.18,0.5164778,0.0,04,18,TBD,BAL
1.58,0.6485365,2.48,0.35146356,1.0,04,19,CHC,ARI
1.59,0.5982944,2.47,0.40170562,1.0,04,19,NYY,KCR
1.95,0.62772435,1.93,0.37227568,1.0,04,19,PIT,SFG
1.9,0.42174128,1.96,0.57825875,0.0,04,19,DET,CHW
2.06,0.40285483,1.78,0.59714514,1.0,04,19,FLA,WSN
1.93,0.5316984,1.94,0.46830156,0.0,04,19,TBD,BOS
1.98,0.50130355,1.89,0.49869645,0.0,04,19,MIL,LAD
1.84,0.57470644,2.03,0.4252936,1.0,04,19,COL,PHI
1.84,0.56295854,2.02,0.4370415,0.0,04,19,ANA,SEA
1.6,0.5187428,2.44,0.4812572,0.0,04,19,SDP,CIN
1.39,0.6506906,3.17,0.34930936,1.0,04,20,NYY,KCR
1.65,0.5833059,2.33,0.4166942,1.0,04,20,STL,NYM
1.75,0.54530615,2.16,0.45469388,0.0,04,20,CHC,ARI
2.67,0.32102817,1.53,0.67897177,0.0,04,20,BAL,MIN
1.73,0.6972655,2.18,0.30273452,1.0,04,20,PIT,SFG
1.74,0.562458,2.17,0.43754202,0.0,04,20,OAK,TOR
1.7,0.69840616,2.22,0.30159384,1.0,04,20,CLE,ATL
3.06,0.38036448,1.42,0.6196355,1.0,04,20,FLA,WSN
1.72,0.56186014,2.21,0.43813983,0.0,04,20,TBD,BOS
1.99,0.57105243,1.87,0.4289476,1.0,04,20,MIL,LAD
1.7,0.69192785,2.22,0.30807215,0.0,04,20,CLE,ATL
2.67,0.3944211,1.53,0.60557884,0.0,04,20,BAL,MIN
2.92,0.5764518,1.44,0.4235482,1.0,04,20,TEX,HOU
1.71,0.44170728,2.24,0.5582927,0.0,04,20,COL,PHI
1.79,0.43654704,2.11,0.5634529,0.0,04,20,SDP,CIN
1.83,0.53345656,2.03,0.46654338,0.0,04,20,ANA,SEA
2.32,0.34356737,1.66,0.6564326,0.0,04,21,BAL,MIN
1.46,0.65079254,2.82,0.3492074,1.0,04,21,NYY,KCR
1.87,0.4923459,1.99,0.50765413,1.0,04,21,DET,CHW
2.41,0.3410413,1.61,0.6589587,0.0,04,21,FLA,WSN
1.67,0.58324784,2.28,0.4167522,0.0,04,21,PIT,SFG
2.14,0.52169615,1.76,0.47830382,0.0,04,21,MIL,LAD
1.87,0.4844883,1.99,0.51551175,0.0,04,21,TBD,BOS
2.19,0.47757563,1.73,0.52242434,1.0,04,21,STL,NYM
1.91,0.5597763,1.94,0.44022375,1.0,04,21,CHC,ARI
3.17,0.563572,1.39,0.43642804,1.0,04,21,TEX,HOU
2.18,0.51170444,1.75,0.48829564,1.0,04,21,COL,PHI
1.82,0.5608631,2.05,0.4391369,1.0,04,21,ANA,SEA
1.67,0.5443264,2.3,0.45567355,0.0,04,21,OAK,TOR
1.92,0.53852725,1.94,0.4614727,1.0,04,21,SDP,CIN
1.9,0.6180919,1.96,0.38190815,0.0,04,21,CLE,ATL
1.88,0.4378257,1.98,0.5621743,1.0,04,22,NYM,PHI
2.11,0.3789289,1.77,0.62107116,0.0,04,22,BAL,CHW
1.74,0.5053084,2.18,0.49469164,0.0,04,22,PIT,ARI
1.56,0.5919463,2.55,0.40805376,1.0,04,22,TBD,KCR
1.65,0.65948075,2.33,0.34051925,1.0,04,22,STL,MIL
1.47,0.66497606,2.8,0.33502388,0.0,04,23,BOS,DET
1.42,0.6171456,3.03,0.3828544,0.0,04,23,CLE,FLA
2.0,0.6012319,1.87,0.39876813,1.0,04,23,CIN,ATL
2.16,0.40392968,1.75,0.59607035,1.0,04,23,BAL,CHW
1.9,0.4779666,1.97,0.5220334,0.0,04,23,PIT,ARI
1.89,0.51369303,1.97,0.48630697,0.0,04,23,TOR,SFG
1.47,0.59853023,2.8,0.40146977,0.0,04,23,BOS,DET
1.79,0.508268,2.11,0.491732,1.0,04,23,NYM,PHI
1.52,0.6123264,2.67,0.38767365,1.0,04,23,TBD,KCR
1.84,0.6118942,2.04,0.38810584,1.0,04,23,STL,MIL
1.6,0.6254244,2.46,0.3745756,1.0,04,23,HOU,MIN
1.8,0.3069922,2.08,0.6930078,0.0,04,23,COL,WSN
1.86,0.5450451,2.01,0.45495492,0.0,04,23,ANA,NYY
1.68,0.6710448,2.28,0.3289551,1.0,04,23,OAK,TEX
1.62,0.58955115,2.4,0.41044888,1.0,04,24,CLE,FLA
1.43,0.57626444,2.96,0.4237356,0.0,04,24,TBD,KCR
1.74,0.56108105,2.15,0.43891898,1.0,04,24,STL,MIL
2.33,0.4676718,1.61,0.5323282,1.0,04,24,COL,WSN
1.65,0.6896452,2.33,0.31035483,1.0,04,24,OAK,TEX
1.73,0.39872518,2.2,0.60127485,1.0,04,24,SDP,SEA
2.05,0.5526074,1.82,0.44739255,0.0,04,24,TOR,SFG
1.98,0.5626012,1.89,0.43739876,0.0,04,24,CIN,ATL
2.16,0.44164163,1.74,0.5583583,0.0,04,24,NYM,PHI
1.8,0.41110504,2.08,0.5888949,1.0,04,24,BAL,CHW
1.87,0.42265555,1.99,0.5773444,0.0,04,24,PIT,ARI
1.46,0.64553165,2.86,0.35446832,1.0,04,24,BOS,DET
1.89,0.5836591,1.97,0.4163409,1.0,04,24,CHC,LAD
1.67,0.6857228,2.3,0.31427717,1.0,04,24,HOU,MIN
1.94,0.5232601,1.92,0.47673985,0.0,04,24,ANA,NYY
1.89,0.43435994,1.96,0.5656401,0.0,04,25,PIT,ARI
2.02,0.52803767,1.84,0.47196236,0.0,04,25,CHC,LAD
1.7,0.5894126,2.22,0.41058734,1.0,04,25,CIN,ATL
1.5,0.5725983,2.7,0.42740175,0.0,04,25,PHI,FLA
1.43,0.6430063,2.95,0.35699362,1.0,04,25,BOS,DET
2.01,0.52962655,1.85,0.4703734,1.0,04,25,ANA,NYY
1.55,0.5851959,2.55,0.4148041,1.0,04,26,PHI,FLA
1.47,0.44850108,2.8,0.55149895,0.0,04,26,WSN,SDP
1.79,0.5001179,2.09,0.4998821,1.0,04,26,TOR,OAK
1.59,0.4474229,2.46,0.552577,0.0,04,26,NYM,MIL
1.63,0.5146814,2.36,0.48531857,0.0,04,26,ATL,COL
1.63,0.59378386,2.35,0.4062162,0.0,04,26,HOU,CLE
1.67,0.50712013,2.28,0.49287984,1.0,04,26,SEA,TEX
1.51,0.5026294,2.68,0.4973706,1.0,04,27,MIN,BAL
1.67,0.59709066,2.28,0.40290928,1.0,04,27,STL,CIN
1.93,0.4652336,1.92,0.53476644,1.0,04,27,TOR,OAK
1.75,0.50911635,2.14,0.49088362,0.0,04,27,BOS,TBD
1.77,0.6207302,2.11,0.37926975,1.0,04,27,HOU,CLE
1.99,0.4333712,1.87,0.5666288,0.0,04,27,SFG,NYY
1.59,0.44681832,2.46,0.55318165,0.0,04,27,WSN,SDP
1.51,0.6034913,2.68,0.39650872,1.0,04,27,PHI,FLA
1.75,0.44811574,2.15,0.5518843,0.0,04,27,NYM,MIL
1.95,0.57381475,1.9,0.4261853,1.0,04,27,KCR,ANA
1.82,0.47885188,2.06,0.5211481,0.0,04,27,ATL,COL
1.92,0.4715939,1.93,0.52840614,0.0,04,27,ARI,CHC
1.54,0.60887843,2.58,0.3911216,1.0,04,27,LAD,PIT
1.71,0.40156916,2.21,0.5984309,0.0,04,27,SEA,TEX
1.72,0.5130108,2.19,0.48698923,0.0,04,28,BOS,TBD
1.58,0.5871056,2.48,0.41289437,1.0,04,28,PHI,FLA
2.04,0.4347058,1.83,0.5652942,1.0,04,28,TOR,OAK
1.8,0.45664316,2.07,0.5433568,1.0,04,28,NYM,MIL
1.59,0.5098083,2.45,0.4901917,1.0,04,28,ATL,COL
2.06,0.42565107,1.81,0.57434887,1.0,04,28,WSN,SDP
2.03,0.48736343,1.83,0.5126366,1.0,04,28,CHW,DET
1.46,0.47121465,2.84,0.5287854,1.0,04,28,MIN,BAL
1.95,0.5355214,1.9,0.4644786,0.0,04,28,KCR,ANA
1.69,0.6173895,2.24,0.3826105,1.0,04,28,STL,CIN
2.12,0.4446471,1.77,0.5553529,0.0,04,28,SFG,NYY
1.89,0.45622823,1.96,0.54377174,0.0,04,28,ARI,CHC
1.47,0.5778291,2.82,0.4221709,1.0,04,28,LAD,PIT
1.92,0.47253072,1.94,0.5274693,0.0,04,28,SEA,TEX
1.91,0.587698,1.94,0.41230205,1.0,04,28,HOU,CLE
1.71,0.540513,2.22,0.45948705,1.0,04,29,BOS,OAK
1.75,0.52040654,2.14,0.47959346,0.0,04,29,WSN,STL
1.67,0.5327613,2.32,0.4672387,0.0,04,29,NYM,CIN
1.64,0.47638345,2.35,0.52361655,1.0,04,29,ATL,SDP
1.9,0.5049539,1.96,0.49504605,1.0,04,29,MIL,COL
2.47,0.4416026,1.58,0.5583974,1.0,04,29,MIN,HOU
